stage,label,replicate,candidate_key,channels_json,source_label,role,metadata_json,created_at
direct_greedy,g_pair_seed_sweep_d08_d09,0,"8,9","[8, 9]",g_pair_seed_sweep_d08_d09,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:33:31.127181+00:00
direct_greedy,g_pair_seed_sweep_d08_d10,0,"8,10","[8, 10]",g_pair_seed_sweep_d08_d10,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:34:33.529029+00:00
direct_greedy,g_pair_seed_sweep_d08_d11,0,"8,11","[8, 11]",g_pair_seed_sweep_d08_d11,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:34:54.090119+00:00
direct_greedy,g_pair_seed_sweep_d08_d12,0,"8,12","[8, 12]",g_pair_seed_sweep_d08_d12,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:35:43.440847+00:00
direct_greedy,g_pair_seed_sweep_d08_d13,0,"8,13","[8, 13]",g_pair_seed_sweep_d08_d13,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:35:53.006209+00:00
direct_greedy,g_pair_seed_sweep_d08_d14,0,"8,14","[8, 14]",g_pair_seed_sweep_d08_d14,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:36:25.969812+00:00
direct_greedy,g_pair_seed_sweep_d08_d15,0,"8,15","[8, 15]",g_pair_seed_sweep_d08_d15,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:37:26.550370+00:00
direct_greedy,g_pair_seed_sweep_d08_d16,0,"8,16","[8, 16]",g_pair_seed_sweep_d08_d16,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:37:37.763938+00:00
direct_greedy,g_pair_seed_sweep_d08_d17,0,"8,17","[8, 17]",g_pair_seed_sweep_d08_d17,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:37:59.634540+00:00
direct_greedy,g_pair_seed_sweep_d08_d18,0,"8,18","[8, 18]",g_pair_seed_sweep_d08_d18,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:38:19.309669+00:00
direct_greedy,g_pair_seed_sweep_d08_d19,0,"8,19","[8, 19]",g_pair_seed_sweep_d08_d19,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:39:11.673088+00:00
direct_greedy,g_pair_seed_sweep_d08_d20,0,"8,20","[8, 20]",g_pair_seed_sweep_d08_d20,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:39:41.901239+00:00
direct_greedy,g_pair_seed_sweep_d08_d21,0,"8,21","[8, 21]",g_pair_seed_sweep_d08_d21,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:40:32.295314+00:00
direct_greedy,g_pair_seed_sweep_d08_d22,0,"8,22","[8, 22]",g_pair_seed_sweep_d08_d22,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:40:52.578791+00:00
direct_greedy,g_pair_seed_sweep_d08_d23,0,"8,23","[8, 23]",g_pair_seed_sweep_d08_d23,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:41:50.728735+00:00
direct_greedy,g_pair_seed_sweep_d08_d24,0,"8,24","[8, 24]",g_pair_seed_sweep_d08_d24,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:42:42.306562+00:00
direct_greedy,g_pair_seed_sweep_d08_d25,0,"8,25","[8, 25]",g_pair_seed_sweep_d08_d25,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:43:08.358241+00:00
direct_greedy,g_pair_seed_sweep_d08_d26,0,"8,26","[8, 26]",g_pair_seed_sweep_d08_d26,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:43:27.849582+00:00
direct_greedy,g_pair_seed_sweep_d08_d27,0,"8,27","[8, 27]",g_pair_seed_sweep_d08_d27,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:43:55.899359+00:00
direct_greedy,g_pair_seed_sweep_d08_d28,0,"8,28","[8, 28]",g_pair_seed_sweep_d08_d28,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:44:18.927671+00:00
direct_greedy,g_pair_seed_sweep_d08_d29,0,"8,29","[8, 29]",g_pair_seed_sweep_d08_d29,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:44:40.679891+00:00
direct_greedy,g_pair_seed_sweep_d08_d30,0,"8,30","[8, 30]",g_pair_seed_sweep_d08_d30,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:45:00.460751+00:00
direct_greedy,g_pair_seed_sweep_d08_d31,0,"8,31","[8, 31]",g_pair_seed_sweep_d08_d31,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:46:05.811457+00:00
direct_greedy,g_pair_seed_sweep_d09_d10,0,"9,10","[9, 10]",g_pair_seed_sweep_d09_d10,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:46:41.384863+00:00
direct_greedy,g_pair_seed_sweep_d09_d11,0,"9,11","[9, 11]",g_pair_seed_sweep_d09_d11,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:47:13.532879+00:00
direct_greedy,g_pair_seed_sweep_d09_d12,0,"9,12","[9, 12]",g_pair_seed_sweep_d09_d12,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:48:05.631356+00:00
direct_greedy,g_pair_seed_sweep_d09_d13,0,"9,13","[9, 13]",g_pair_seed_sweep_d09_d13,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:48:28.799057+00:00
direct_greedy,g_pair_seed_sweep_d09_d14,0,"9,14","[9, 14]",g_pair_seed_sweep_d09_d14,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:49:02.185509+00:00
direct_greedy,g_pair_seed_sweep_d09_d15,0,"9,15","[9, 15]",g_pair_seed_sweep_d09_d15,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:49:23.655215+00:00
direct_greedy,g_pair_seed_sweep_d09_d16,0,"9,16","[9, 16]",g_pair_seed_sweep_d09_d16,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:49:47.347678+00:00
direct_greedy,g_pair_seed_sweep_d09_d17,0,"9,17","[9, 17]",g_pair_seed_sweep_d09_d17,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:50:10.294654+00:00
direct_greedy,g_pair_seed_sweep_d09_d18,0,"9,18","[9, 18]",g_pair_seed_sweep_d09_d18,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:50:31.553340+00:00
direct_greedy,g_pair_seed_sweep_d09_d19,0,"9,19","[9, 19]",g_pair_seed_sweep_d09_d19,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:51:27.121757+00:00
direct_greedy,g_pair_seed_sweep_d09_d20,0,"9,20","[9, 20]",g_pair_seed_sweep_d09_d20,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:51:59.208405+00:00
direct_greedy,g_pair_seed_sweep_d09_d21,0,"9,21","[9, 21]",g_pair_seed_sweep_d09_d21,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:52:52.839322+00:00
direct_greedy,g_pair_seed_sweep_d09_d22,0,"9,22","[9, 22]",g_pair_seed_sweep_d09_d22,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:53:26.548583+00:00
direct_greedy,g_pair_seed_sweep_d09_d23,0,"9,23","[9, 23]",g_pair_seed_sweep_d09_d23,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:54:04.096357+00:00
direct_greedy,g_pair_seed_sweep_d09_d24,0,"9,24","[9, 24]",g_pair_seed_sweep_d09_d24,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:54:59.237874+00:00
direct_greedy,g_pair_seed_sweep_d09_d25,0,"9,25","[9, 25]",g_pair_seed_sweep_d09_d25,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:55:30.414162+00:00
direct_greedy,g_pair_seed_sweep_d09_d26,0,"9,26","[9, 26]",g_pair_seed_sweep_d09_d26,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:56:35.978950+00:00
direct_greedy,g_pair_seed_sweep_d09_d27,0,"9,27","[9, 27]",g_pair_seed_sweep_d09_d27,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:57:40.757089+00:00
direct_greedy,g_pair_seed_sweep_d09_d28,0,"9,28","[9, 28]",g_pair_seed_sweep_d09_d28,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:58:03.546341+00:00
direct_greedy,g_pair_seed_sweep_d09_d29,0,"9,29","[9, 29]",g_pair_seed_sweep_d09_d29,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:58:22.643528+00:00
direct_greedy,g_pair_seed_sweep_d09_d30,0,"9,30","[9, 30]",g_pair_seed_sweep_d09_d30,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:58:45.160450+00:00
direct_greedy,g_pair_seed_sweep_d09_d31,0,"9,31","[9, 31]",g_pair_seed_sweep_d09_d31,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T18:59:50.556594+00:00
direct_greedy,g_pair_seed_sweep_d10_d11,0,"10,11","[10, 11]",g_pair_seed_sweep_d10_d11,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:00:49.796743+00:00
direct_greedy,g_pair_seed_sweep_d10_d12,0,"10,12","[10, 12]",g_pair_seed_sweep_d10_d12,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:01:39.319834+00:00
direct_greedy,g_pair_seed_sweep_d10_d13,0,"10,13","[10, 13]",g_pair_seed_sweep_d10_d13,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:02:38.595848+00:00
direct_greedy,g_pair_seed_sweep_d10_d14,0,"10,14","[10, 14]",g_pair_seed_sweep_d10_d14,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:03:42.678310+00:00
direct_greedy,g_pair_seed_sweep_d10_d15,0,"10,15","[10, 15]",g_pair_seed_sweep_d10_d15,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:04:40.719922+00:00
direct_greedy,g_pair_seed_sweep_d10_d16,0,"10,16","[10, 16]",g_pair_seed_sweep_d10_d16,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:05:43.076483+00:00
direct_greedy,g_pair_seed_sweep_d10_d17,0,"10,17","[10, 17]",g_pair_seed_sweep_d10_d17,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:06:44.608827+00:00
direct_greedy,g_pair_seed_sweep_d10_d18,0,"10,18","[10, 18]",g_pair_seed_sweep_d10_d18,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:07:44.729124+00:00
direct_greedy,g_pair_seed_sweep_d10_d19,0,"10,19","[10, 19]",g_pair_seed_sweep_d10_d19,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:08:37.198911+00:00
direct_greedy,g_pair_seed_sweep_d10_d20,0,"10,20","[10, 20]",g_pair_seed_sweep_d10_d20,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:09:37.000158+00:00
direct_greedy,g_pair_seed_sweep_d10_d21,0,"10,21","[10, 21]",g_pair_seed_sweep_d10_d21,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:10:27.058384+00:00
direct_greedy,g_pair_seed_sweep_d10_d22,0,"10,22","[10, 22]",g_pair_seed_sweep_d10_d22,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:10:50.405979+00:00
direct_greedy,g_pair_seed_sweep_d10_d23,0,"10,23","[10, 23]",g_pair_seed_sweep_d10_d23,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:11:47.624977+00:00
direct_greedy,g_pair_seed_sweep_d10_d24,0,"10,24","[10, 24]",g_pair_seed_sweep_d10_d24,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:12:39.540457+00:00
direct_greedy,g_pair_seed_sweep_d10_d25,0,"10,25","[10, 25]",g_pair_seed_sweep_d10_d25,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:13:35.253367+00:00
direct_greedy,g_pair_seed_sweep_d10_d26,0,"10,26","[10, 26]",g_pair_seed_sweep_d10_d26,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:14:36.406252+00:00
direct_greedy,g_pair_seed_sweep_d10_d27,0,"10,27","[10, 27]",g_pair_seed_sweep_d10_d27,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:15:35.490187+00:00
direct_greedy,g_pair_seed_sweep_d10_d28,0,"10,28","[10, 28]",g_pair_seed_sweep_d10_d28,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:15:55.266190+00:00
direct_greedy,g_pair_seed_sweep_d10_d29,0,"10,29","[10, 29]",g_pair_seed_sweep_d10_d29,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:16:15.926340+00:00
direct_greedy,g_pair_seed_sweep_d10_d30,0,"10,30","[10, 30]",g_pair_seed_sweep_d10_d30,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:16:37.103206+00:00
direct_greedy,g_pair_seed_sweep_d10_d31,0,"10,31","[10, 31]",g_pair_seed_sweep_d10_d31,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:17:06.827688+00:00
direct_greedy,g_pair_seed_sweep_d11_d12,0,"11,12","[11, 12]",g_pair_seed_sweep_d11_d12,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:17:56.054191+00:00
direct_greedy,g_pair_seed_sweep_d11_d13,0,"11,13","[11, 13]",g_pair_seed_sweep_d11_d13,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:18:27.919485+00:00
direct_greedy,g_pair_seed_sweep_d11_d14,0,"11,14","[11, 14]",g_pair_seed_sweep_d11_d14,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:19:26.374787+00:00
direct_greedy,g_pair_seed_sweep_d11_d15,0,"11,15","[11, 15]",g_pair_seed_sweep_d11_d15,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:20:24.128106+00:00
direct_greedy,g_pair_seed_sweep_d11_d16,0,"11,16","[11, 16]",g_pair_seed_sweep_d11_d16,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:20:54.497570+00:00
direct_greedy,g_pair_seed_sweep_d11_d17,0,"11,17","[11, 17]",g_pair_seed_sweep_d11_d17,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:21:51.832073+00:00
direct_greedy,g_pair_seed_sweep_d11_d18,0,"11,18","[11, 18]",g_pair_seed_sweep_d11_d18,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:22:21.460200+00:00
direct_greedy,g_pair_seed_sweep_d11_d19,0,"11,19","[11, 19]",g_pair_seed_sweep_d11_d19,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:23:12.439495+00:00
direct_greedy,g_pair_seed_sweep_d11_d20,0,"11,20","[11, 20]",g_pair_seed_sweep_d11_d20,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:23:41.675308+00:00
direct_greedy,g_pair_seed_sweep_d11_d21,0,"11,21","[11, 21]",g_pair_seed_sweep_d11_d21,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:24:31.912375+00:00
direct_greedy,g_pair_seed_sweep_d11_d22,0,"11,22","[11, 22]",g_pair_seed_sweep_d11_d22,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:25:30.023573+00:00
direct_greedy,g_pair_seed_sweep_d11_d23,0,"11,23","[11, 23]",g_pair_seed_sweep_d11_d23,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:26:24.650656+00:00
direct_greedy,g_pair_seed_sweep_d11_d24,0,"11,24","[11, 24]",g_pair_seed_sweep_d11_d24,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:27:15.195345+00:00
direct_greedy,g_pair_seed_sweep_d11_d25,0,"11,25","[11, 25]",g_pair_seed_sweep_d11_d25,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:27:47.382710+00:00
direct_greedy,g_pair_seed_sweep_d11_d26,0,"11,26","[11, 26]",g_pair_seed_sweep_d11_d26,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:28:45.256889+00:00
direct_greedy,g_pair_seed_sweep_d11_d27,0,"11,27","[11, 27]",g_pair_seed_sweep_d11_d27,fallback exhaustive two-channel full-sequence seed sweep,"{""cardinality"": 2, ""fallback_reason"": ""all_singletons_failed"", ""phase"": ""pair_seed_fallback"", ""reused_existing_evaluation"": false}",2026-08-14T19:29:12.599549+00:00
