stage,label,replicate,candidate_key,channels_json,source_label,role,metadata_json,created_at
direct_greedy,g_s01_k02_from_d03_add_d02,0,"2,3","[2, 3]",g_s01_k02_from_d03_add_d02,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 2, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.041702+00:00
direct_greedy,g_s01_k02_from_d03_add_d04,0,"3,4","[3, 4]",g_s01_k02_from_d03_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.048160+00:00
direct_greedy,g_s01_k02_from_d03_add_d05,0,"3,5","[3, 5]",g_s01_k02_from_d03_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.055031+00:00
direct_greedy,g_s01_k02_from_d03_add_d06,0,"3,6","[3, 6]",g_s01_k02_from_d03_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.062542+00:00
direct_greedy,g_s01_k02_from_d03_add_d07,0,"3,7","[3, 7]",g_s01_k02_from_d03_add_d07,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 7, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.070146+00:00
direct_greedy,g_s01_k02_from_d03_add_d08,0,"3,8","[3, 8]",g_s01_k02_from_d03_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.077228+00:00
direct_greedy,g_s01_k02_from_d03_add_d09,0,"3,9","[3, 9]",g_s01_k02_from_d03_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.083968+00:00
direct_greedy,g_s01_k02_from_d03_add_d10,0,"3,10","[3, 10]",g_s01_k02_from_d03_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.090799+00:00
direct_greedy,g_s01_k02_from_d03_add_d11,0,"3,11","[3, 11]",g_s01_k02_from_d03_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.097780+00:00
direct_greedy,g_s01_k02_from_d03_add_d12,0,"3,12","[3, 12]",g_s01_k02_from_d03_add_d12,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 12, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.104460+00:00
direct_greedy,g_s01_k02_from_d03_add_d13,0,"3,13","[3, 13]",g_s01_k02_from_d03_add_d13,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 13, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.111423+00:00
direct_greedy,g_s01_k02_from_d03_add_d14,0,"3,14","[3, 14]",g_pair_seed_sweep_d03_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.118436+00:00
direct_greedy,g_s01_k02_from_d03_add_d15,0,"3,15","[3, 15]",g_pair_seed_sweep_d03_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 2, ""parent_channels"": [3], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": true, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:03:34.125434+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d00,0,"0,3,7","[0, 3, 7]",g_s01_k03_from_d03_d07_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:04:20.975795+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d01,0,"1,3,7","[1, 3, 7]",g_s01_k03_from_d03_d07_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:05:07.823572+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d02,0,"2,3,7","[2, 3, 7]",g_s01_k03_from_d03_d07_add_d02,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 2, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:05:54.585188+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d04,0,"3,4,7","[3, 4, 7]",g_s01_k03_from_d03_d07_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:06:43.240029+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d05,0,"3,5,7","[3, 5, 7]",g_s01_k03_from_d03_d07_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:07:30.216038+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d06,0,"3,6,7","[3, 6, 7]",g_s01_k03_from_d03_d07_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:08:17.133615+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d08,0,"3,7,8","[3, 7, 8]",g_s01_k03_from_d03_d07_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:09:03.953459+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d09,0,"3,7,9","[3, 7, 9]",g_s01_k03_from_d03_d07_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:09:51.280735+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d10,0,"3,7,10","[3, 7, 10]",g_s01_k03_from_d03_d07_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:10:36.642462+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d11,0,"3,7,11","[3, 7, 11]",g_s01_k03_from_d03_d07_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:11:23.428205+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d12,0,"3,7,12","[3, 7, 12]",g_s01_k03_from_d03_d07_add_d12,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 12, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:12:09.722154+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d13,0,"3,7,13","[3, 7, 13]",g_s01_k03_from_d03_d07_add_d13,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 13, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:12:58.063378+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d14,0,"3,7,14","[3, 7, 14]",g_s01_k03_from_d03_d07_add_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:13:44.587818+00:00
direct_greedy,g_s01_k03_from_d03_d07_add_d15,0,"3,7,15","[3, 7, 15]",g_s01_k03_from_d03_d07_add_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 3, ""parent_channels"": [3, 7], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:14:31.948018+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d00,0,"0,3,7,12","[0, 3, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:15:18.350408+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d01,0,"1,3,7,12","[1, 3, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:16:05.087812+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d02,0,"2,3,7,12","[2, 3, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d02,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 2, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:16:50.898390+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d04,0,"3,4,7,12","[3, 4, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:17:37.267530+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d05,0,"3,5,7,12","[3, 5, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:18:24.048673+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d06,0,"3,6,7,12","[3, 6, 7, 12]",g_s01_k04_from_d03_d07_d12_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:19:10.312755+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d08,0,"3,7,8,12","[3, 7, 8, 12]",g_s01_k04_from_d03_d07_d12_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:19:56.973264+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d09,0,"3,7,9,12","[3, 7, 9, 12]",g_s01_k04_from_d03_d07_d12_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:20:42.919424+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d10,0,"3,7,10,12","[3, 7, 10, 12]",g_s01_k04_from_d03_d07_d12_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:21:27.996472+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d11,0,"3,7,11,12","[3, 7, 11, 12]",g_s01_k04_from_d03_d07_d12_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:22:14.514072+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d13,0,"3,7,12,13","[3, 7, 12, 13]",g_s01_k04_from_d03_d07_d12_add_d13,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 13, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:23:00.941056+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d14,0,"3,7,12,14","[3, 7, 12, 14]",g_s01_k04_from_d03_d07_d12_add_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:23:46.901499+00:00
direct_greedy,g_s01_k04_from_d03_d07_d12_add_d15,0,"3,7,12,15","[3, 7, 12, 15]",g_s01_k04_from_d03_d07_d12_add_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 4, ""parent_channels"": [3, 7, 12], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:24:33.554621+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d00,0,"0,3,7,12,13","[0, 3, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:25:19.715288+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d01,0,"1,3,7,12,13","[1, 3, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:26:06.683254+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d02,0,"2,3,7,12,13","[2, 3, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d02,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 2, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:26:52.947128+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d04,0,"3,4,7,12,13","[3, 4, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:27:39.652278+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d05,0,"3,5,7,12,13","[3, 5, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:28:26.503952+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d06,0,"3,6,7,12,13","[3, 6, 7, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:29:13.052957+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d08,0,"3,7,8,12,13","[3, 7, 8, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:29:59.626017+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d09,0,"3,7,9,12,13","[3, 7, 9, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:30:45.895262+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d10,0,"3,7,10,12,13","[3, 7, 10, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:31:30.469211+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d11,0,"3,7,11,12,13","[3, 7, 11, 12, 13]",g_s01_k05_from_d03_d07_d12_d13_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:32:16.931287+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d14,0,"3,7,12,13,14","[3, 7, 12, 13, 14]",g_s01_k05_from_d03_d07_d12_d13_add_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:33:03.008293+00:00
direct_greedy,g_s01_k05_from_d03_d07_d12_d13_add_d15,0,"3,7,12,13,15","[3, 7, 12, 13, 15]",g_s01_k05_from_d03_d07_d12_d13_add_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 5, ""parent_channels"": [3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:33:49.576319+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d00,0,"0,2,3,7,12,13","[0, 2, 3, 7, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:34:36.010661+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d01,0,"1,2,3,7,12,13","[1, 2, 3, 7, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:35:22.812861+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d04,0,"2,3,4,7,12,13","[2, 3, 4, 7, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:36:09.227832+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d05,0,"2,3,5,7,12,13","[2, 3, 5, 7, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:36:55.894094+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d06,0,"2,3,6,7,12,13","[2, 3, 6, 7, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:37:42.007694+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d08,0,"2,3,7,8,12,13","[2, 3, 7, 8, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:38:28.181075+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d09,0,"2,3,7,9,12,13","[2, 3, 7, 9, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:39:15.213067+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d10,0,"2,3,7,10,12,13","[2, 3, 7, 10, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:40:00.163581+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d11,0,"2,3,7,11,12,13","[2, 3, 7, 11, 12, 13]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:40:46.370902+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d14,0,"2,3,7,12,13,14","[2, 3, 7, 12, 13, 14]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:41:32.291224+00:00
direct_greedy,g_s01_k06_from_d02_d03_d07_d12_d13_add_d15,0,"2,3,7,12,13,15","[2, 3, 7, 12, 13, 15]",g_s01_k06_from_d02_d03_d07_d12_d13_add_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 6, ""parent_channels"": [2, 3, 7, 12, 13], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [3], ""seed_index"": 1}",2026-08-15T16:42:18.603607+00:00
direct_greedy,g_s02_k03_from_d02_d14_add_d00,0,"0,2,14","[0, 2, 14]",g_s02_k03_from_d02_d14_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 3, ""parent_channels"": [2, 14], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [2, 14], ""seed_index"": 2}",2026-08-15T16:43:05.662554+00:00
direct_greedy,g_s02_k03_from_d02_d14_add_d01,0,"1,2,14","[1, 2, 14]",g_s02_k03_from_d02_d14_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 3, ""parent_channels"": [2, 14], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [2, 14], ""seed_index"": 2}",2026-08-15T16:43:53.263936+00:00
